0085MX,-1,EA,2ZJ7071259,145103256
2864MX,-3,EA,2ZJ7071259,145103256
2631MX,-1,EA,2ZJ7068104,145097396
2864MX,-1,EA,2T44690815,145088907
384KMX,-2,EA,2ZJ7061718,145082704
2641MX,-1,EA,2ZJ7061718,145082704
2864MX,-1,EA,2ZJ7061718,145082704
2631MX,-1,EA,2ZJ7069498,145100013
2631MX,-1,EA,2ZJ7062264,145083630
773AMX,-1,EA,2T44698017,145103665
1926MX,-1,EA,2T44698017,145103665
4007MX,-1,EA,2T44698017,145103665
3119MX,-1,EA,2T44698017,145103665
1095MX,-1,EA,2T44698017,145103665
1155MX,-1,EA,2T44698017,145103665
3121MX,-4,EA,2ZJ7058183,145076458
1638MX,-1,EA,2ZJ7058183,145076458
030KMX,-1,EA,2ZJ7058183,145076458
0884MX,-2,EA,2ZJ7058183,145076458
1610MX,-3,EA,2ZJ7058183,145076458
2648MX,-1,EA,2ZJ7058183,145076458
2131MX,-2,EA,2ZJ7058183,145076458
1926MX,-3,EA,2ZJ7058183,145076458
2644MX,-1,EA,2ZJ7058183,145076458
4000MX,-1,EA,2ZJ7058183,145076458
4001MX,-1,EA,2ZJ7058183,145076458
3525MX,-1,EA,2ZJ7058183,145076458
1065MX,-1,EA,2ZJ7058183,145076458
0085MX,-2,EA,2ZJ7058183,145076458
384KMX,-1,EA,2ZJ7066971,145095358
2131MX,-1,EA,2ZJ7066971,145095358
3119MX,-15,EA,2ZJ7066971,145095358
1188MX,-2,EA,2ZJ7066971,145095358
0413MX,-1,EA,2ZJ7065139,145091871
2631MX,-2,EA,2ZJ7053604,145068064
1061MX,-1,EA,2ZJ7066839,145095112
1094MX,-1,EA,2ZJ7066839,145095112
384KMX,-5,EA,2ZJ7065673,145092829
1610MX,-2,EA,2ZJ7065673,145092829
1829MX,-1,EA,2ZJ7065673,145092829
0940MX,-2,EA,2ZJ7065673,145092829
4007MX,-1,EA,2ZJ7065673,145092829
2864MX,-2,EA,2ZJ7065673,145092829
2631MX,-1,EA,2T44697258,145101709
0940MX,-1,EA,2T44697258,145101709
2641MX,-1,EA,2T44697258,145101709
1610MX,-1,EA,2ZJ7067967,145097167
384KMX,-1,EA,2T44695987,145098885
1610MX,-2,EA,2T44695987,145098885
2131MX,-2,EA,2T44695987,145098885
2631MX,-1,EA,2T44695987,145098885
0964MX,-1,EA,2T44695987,145098885
4002MX,-1,EA,2T44695987,145098885
4000MX,-1,EA,2T44695987,145098885
1065MX,-1,EA,2T44695987,145098885
0085MX,-3,EA,2T44695987,145098885
384KMX,-1,EA,2ZJ7068877,145098861
103KMX,-1,EA,2ZJ7068877,145098861
0884MX,-2,EA,2ZJ7068877,145098861
1926MX,-1,EA,2ZJ7068877,145098861
0413MX,-2,EA,2ZJ7068877,145098861
1065MX,-1,EA,2ZJ7068877,145098861
3175MX,-1,EA,2ZJ7068877,145098861
0065MX,-1,EA,2ZJ7068877,145098861
2864MX,-2,EA,2T44698049,145103452
384KMX,-2,EA,2ZJ7068651,145098480
4000MX,-1,EA,2ZJ7068651,145098480
0085MX,-2,EA,2ZJ7068651,145098480
2131MX,-1,EA,2ZJ7068162,145097511
694NMX,-1,EA,2ZJ7071381,145103483
693NMX,-1,EA,2ZJ7071381,145103483
683NMX,-1,EA,2ZJ7071381,145103483
602797,-1,EA,2ZJ7071381,145103483
602772,-1,EA,2ZJ7071381,145103483
602775,-1,EA,2ZJ7071381,145103483
0884MX,-1,EA,50H5443192,145103417
0831MX,-1,EA,50H5443192,145103417
2374MX,-1,EA,50H5443192,145103417
0963MX,-1,EA,50H5443192,145103417
4007MX,-1,EA,50H5443192,145103417
3146MX,-2,EA,50H5443192,145103417
0413MX,-1,EA,50H5443192,145103417
1188MX,-1,EA,50H5443192,145103417
0085MX,-1,EA,50H5443192,145103417
0565MX,-1,EA,50H5443192,145103417
2864MX,-1,EA,50H5443192,145103417
3175MX,-1,EA,50H5443192,145103417
0065MX,-1,EA,50H5443192,145103417
208KMX,-1,EA,2ZJ7054152,145069114
690095,-1,EA,2T44695427,145097672
298A,-1,EA,2T44695427,145097672
2631MX,-1,EA,2T44695427,145097672
4011MX,-1,EA,2T44695427,145097672
4000MX,-1,EA,2T44695427,145097672
9947MX,-1,EA,2T44695427,145097672
0085MX,-1,EA,2T44695427,145097672
0565MX,-1,EA,2T44695427,145097672
8504MX,-1,EA,2T44695427,145097672
7056MX,-1,EA,2T44695427,145097672
384KMX,-10,EA,2T44697686,145102601
3121MX,-5,EA,2T44697686,145102601
1638MX,-3,EA,2T44697686,145102601
0884MX,-3,EA,2T44697686,145102601
1829MX,-1,EA,2T44697686,145102601
1926MX,-2,EA,2T44697686,145102601
2364MX,-1,EA,2T44697686,145102601
2631MX,-20,EA,2T44697686,145102601
0964MX,-1,EA,2T44697686,145102601
0940MX,-5,EA,2T44697686,145102601
4002MX,-5,EA,2T44697686,145102601
4004MX,-3,EA,2T44697686,145102601
4000MX,-7,EA,2T44697686,145102601
4001MX,-3,EA,2T44697686,145102601
0366MX,-3,EA,2T44697686,145102601
3119MX,-25,EA,2T44697686,145102601
2641MX,-3,EA,2T44697686,145102601
3525MX,-3,EA,2T44697686,145102601
1188MX,-2,EA,2T44697686,145102601
2864MX,-3,EA,2T44697686,145102601
3175MX,-1,EA,2T44697686,145102601
2631MX,-1,EA,2ZJ7067806,145096895
2631MX,-1,EA,2ZJ7067743,145096778
384KMX,-3,EA,2ZJ7070252,145101443
049KMX,-1,EA,2ZJ7070252,145101443
1926MX,-1,EA,2ZJ7070252,145101443
2555MX,-1,EA,2ZJ7070252,145101443
4000MX,-1,EA,2ZJ7070252,145101443
4001MX,-1,EA,2ZJ7070252,145101443
0085MX,-2,EA,2ZJ7070252,145101443
384KMX,-3,EA,2ZJ7068317,145097821
0884MX,-1,EA,2ZJ7068317,145097821
1610MX,-1,EA,2ZJ7068317,145097821
2555MX,-1,EA,2ZJ7068317,145097821
0940MX,-1,EA,2ZJ7068317,145097821
4004MX,-1,EA,2ZJ7068317,145097821
0085MX,-1,EA,2ZJ7068317,145097821
1065MX,-1,EA,2ZJ7067856,145096973
208KMX,-1,EA,2ZJ7069987,145100930
384KMX,-1,EA,2ZJ7069987,145100930
044KMX,-1,EA,2ZJ7069987,145100930
1610MX,-1,EA,2ZJ7069987,145100930
2631MX,-2,EA,2ZJ7069987,145100930
0922MX,-1,EA,2ZJ7069987,145100930
3119MX,-1,EA,2ZJ7069987,145100930
2864MX,-3,EA,2ZJ7069992,145100941
1065MX,-1,EA,2ZJ7067929,145097115
177MMX,-1,EA,2T44693568,145093412
4000MX,-1,EA,2T44693568,145093412
2864MX,-1,EA,2ZJ7066225,145093903
437SMX,-10,EA,2T44674423,145057456
4004MX,-1,EA,2ZJ7067530,145096426
384KMX,-1,EA,2T44697730,145102701
0366MX,-1,EA,2T44697730,145102701
2864MX,-3,EA,2T44697730,145102701
1412MX,-1,EA,2T44697930,145103170
2864MX,-3,EA,2T44697930,145103170
2631MX,-1,EA,2T44696769,145100599
0085MX,-1,EA,2T44696769,145100599
384KMX,-1,EA,2T44696328,145099671
1638MX,-1,EA,2T44696328,145099671
030KMX,-1,EA,2T44696328,145099671
1610MX,-1,EA,2T44696328,145099671
1926MX,-1,EA,2T44696328,145099671
2631MX,-5,EA,2T44696328,145099671
0922MX,-1,EA,2T44696328,145099671
4000MX,-1,EA,2T44696328,145099671
4001MX,-1,EA,2T44696328,145099671
3119MX,-1,EA,2T44696328,145099671
1065MX,-1,EA,2T44696328,145099671
0085MX,-1,EA,2T44696328,145099671
2864MX,-1,EA,2T44696328,145099671
524LMX,-1,EA,2ZJ7057064,145074312
0085MX,-1,EA,2ZJ7057064,145074312
384KMX,-1,EA,2ZJ7071506,145103702
1926MX,-2,EA,2ZJ7071506,145103702
0831MX,-1,EA,2ZJ7071506,145103702
4001MX,-1,EA,2ZJ7071506,145103702
3119MX,-1,EA,2ZJ7071506,145103702
0085MX,-2,EA,2ZJ7071506,145103702
0565MX,-1,EA,2ZJ7071506,145103702
2864MX,-3,EA,2T44686963,145082870
1412MX,-1,EA,2T44652742,145022890
2864MX,-2,EA,2T44652742,145022890
0267MX,-1,EA,2ZJ7068652,145098491
0831MX,-1,EA,2ZJ7068652,145098491
0768MX,-1,EA,2ZJ7068652,145098491
0899MX,-1,EA,2ZJ7068652,145098491
2131MX,-1,EA,2ZJ7068099,145097386
4001MX,-1,EA,2ZJ7064989,145091602
0366MX,-1,EA,2ZJ7064989,145091602
0364MX,-1,EA,2ZJ7064989,145091602
3119MX,-1,EA,2ZJ7064989,145091602
1065MX,-1,EA,2ZJ7064989,145091602
2864MX,-1,EA,2ZJ7064989,145091602
0064MX,-1,EA,2T44698009,145103376
3150MX,-1,EA,2T44698009,145103376
2864MX,-1,EA,2ZJ7071126,145103016
1610MX,-1,EA,2T44682320,145072406
2648MX,-1,EA,2T44682320,145072406
0963MX,-1,EA,2T44682320,145072406
4000MX,-1,EA,2T44682320,145072406
3119MX,-1,EA,2T44682320,145072406
0079MX,-1,EA,2T44682320,145072406
2648MX,-1,EA,2ZJ7069848,145100724
0366MX,-1,EA,2ZJ7069848,145100724
0364MX,-1,EA,2ZJ7069848,145100724
0065MX,-1,EA,2ZJ7069848,145100724
0039MX,-1,EA,2ZJ7069848,145100724
208KMX,-1,EA,2T44690644,145088755
1926MX,-1,EA,2T44690644,145088755
3119MX,-1,EA,2T44690644,145088755
0413MX,-1,EA,2T44690644,145088755
1155MX,-1,EA,2T44690644,145088755
1412MX,-1,EA,2T44687331,145083742
384KMX,-1,EA,2ZJ7069651,145100327
1638MX,-1,EA,2ZJ7069651,145100327
1829MX,-2,EA,2ZJ7069651,145100327
2631MX,-2,EA,2ZJ7069651,145100327
1829MX,-5,EA,2T44697620,145102467
3525MX,-1,EA,2ZJ7067595,145096524
4000MX,-2,EA,2ZJ7067457,145096286
2641MX,-1,EA,2T44698152,145103730
3175MX,-1,EA,2T44698152,145103730
384KMX,-1,EA,2ZJ7070640,145102114
0964MX,-1,EA,2T44697980,145103428
1188MX,-1,EA,2T44697980,145103428
0413MX,-2,EA,2ZJ7069544,145100129
2864MX,-1,EA,2ZJ7040686,145034627
384KMX,-1,EA,2ZJ7063008,145084940
4000MX,-1,EA,2ZJ7063008,145084940
208KMX,-1,EA,2ZJ7056202,145072789
049KMX,-1,EA,2ZJ7056202,145072789
0884MX,-4,EA,2ZJ7056202,145072789
2555MX,-1,EA,2ZJ7056202,145072789
2364MX,-1,EA,2ZJ7056202,145072789
0963MX,-3,EA,2ZJ7056202,145072789
0940MX,-1,EA,2ZJ7056202,145072789
4002MX,-2,EA,2ZJ7056202,145072789
4004MX,-3,EA,2ZJ7056202,145072789
4001MX,-2,EA,2ZJ7056202,145072789
0366MX,-2,EA,2ZJ7056202,145072789
3119MX,-2,EA,2ZJ7056202,145072789
0032MX,-2,EA,2ZJ7056202,145072789
0065MX,-2,EA,2ZJ7056202,145072789
2131MX,-1,EA,2ZJ7068074,145097333
208KMX,-1,EA,50H5443237,145103887
384KMX,-1,EA,50H5443237,145103887
0774MX,-1,EA,50H5443237,145103887
289KMX,-1,EA,2T44690992,145089082
0884MX,-1,EA,2T44690992,145089082
4004MX,-1,EA,2T44690992,145089082
3175MX,-1,EA,2T44690992,145089082
384KMX,-24,EA,2T44697563,145102387
1610MX,-10,EA,2T44697563,145102387
2631MX,-10,EA,2T44697563,145102387
4002MX,-1,EA,2T44695108,145096908
0085MX,-2,EA,2T44695108,145096908
0922MX,-1,EA,2ZJ7068595,145098328
4002MX,-1,EA,2ZJ7068595,145098328
4000MX,-1,EA,2ZJ7068595,145098328
1065MX,-1,EA,2ZJ7068595,145098328
2864MX,-1,EA,2ZJ7068595,145098328
0774MX,-1,EA,2T44697036,145101202
0768MX,-1,EA,2T44697036,145101202
