355KMX,-2,EA,2ZJ5040253,141622069
1638MX,-1,EA,2ZJ5040253,141622069
3525MX,-1,EA,2ZJ5040253,141622069
0085MX,-1,EA,2ZJ5040253,141622069
0565MX,-1,EA,2ZJ5040253,141622069
354KMX,-1,EA,2ZJ5038586,141619708
1841MX,-1,EA,2ZJ5038586,141619708
355KMX,-2,EA,2ZJ5040645,141622626
1638MX,-1,EA,2ZJ5040645,141622626
1473MX,-1,EA,2ZJ5040645,141622626
3525MX,-1,EA,2ZJ5040645,141622626
296A,-5,EA,2T42822834,141638379
6495MX,-10,EA,2T42822834,141638379
3525MX,-1,EA,2T42822813,141638361
355KMX,-1,EA,2T42822693,141638264
0768MX,-1,EA,2T42822665,141638231
0413MX,-1,EA,2T42822665,141638231
355KMX,-1,EA,2T42822613,141638171
684NMX,-1,EA,2T42822613,141638171
682NMX,-1,EA,2T42822613,141638171
602797,-1,EA,2T42822613,141638171
602760,-1,EA,2T42822613,141638171
2864MX,-1,EA,2T42822613,141638171
2648MX,-1,EA,2T42822621,141638200
3176MX,-1,EA,2T42822621,141638200
0768MX,-3,EA,2T42822419,141637998
0899MX,-4,EA,2T42822419,141637998
2641MX,-2,EA,2T42822419,141637998
3175MX,-5,EA,2T42822419,141637998
3115MX,-6,EA,2T42822419,141637998
354KMX,-1,EA,2T42822332,141637912
690095,-1,EA,2T42822332,141637912
298A,-1,EA,2T42822332,141637912
4011MX,-1,EA,2T42822332,141637912
9947MX,-1,EA,2T42822332,141637912
0085MX,-1,EA,2T42822332,141637912
8504MX,-1,EA,2T42822332,141637912
7056MX,-1,EA,2T42822332,141637912
355KMX,-2,EA,2T42822319,141637900
289KMX,-1,EA,2T42822319,141637900
1120MX,-2,EA,2T42822319,141637900
0267MX,-2,EA,2T42822319,141637900
1638MX,-1,EA,2T42822319,141637900
101KMX,-2,EA,2T42822319,141637900
044KMX,-1,EA,2T42822319,141637900
1829MX,-2,EA,2T42822319,141637900
2374MX,-2,EA,2T42822319,141637900
1412MX,-3,EA,2T42822319,141637900
1061MX,-1,EA,2T42822319,141637900
0765MX,-1,EA,2T42822319,141637900
0364MX,-1,EA,2T42822319,141637900
3119MX,-3,EA,2T42822319,141637900
0413MX,-1,EA,2T42822319,141637900
0370MX,-2,EA,2T42822319,141637900
2864MX,-3,EA,2T42822319,141637900
0032MX,-1,EA,2T42822319,141637900
7068MX,-1,EA,2T42822319,141637900
355KMX,-1,EA,2T42822333,141637918
1926MX,-1,EA,2T42822333,141637918
0922MX,-1,EA,2T42822161,141637758
0064MX,-1,EA,2T42822161,141637758
0079MX,-1,EA,2T42822161,141637758
0370MX,-1,EA,2T42822161,141637758
0065MX,-1,EA,2T42822161,141637758
2131MX,-1,EA,2T42822125,141637720
0085MX,-1,EA,2T42822125,141637720
0565MX,-1,EA,2T42822125,141637720
354KMX,-1,EA,2T42822259,141637862
0922MX,-1,EA,2T42822259,141637862
3525MX,-1,EA,2T42822259,141637862
3175MX,-2,EA,2T42822259,141637862
0079MX,-2,EA,2T42822281,141637868
0032MX,-1,EA,2T42822281,141637868
355KMX,-5,EA,2T42822242,141637833
354KMX,-24,EA,2T42822242,141637833
2648MX,-3,EA,2T42822242,141637833
1926MX,-8,EA,2T42822242,141637833
1473MX,-1,EA,2T42822242,141637833
0064MX,-1,EA,2T42822242,141637833
0767MX,-1,EA,2T42821626,141637277
0773MX,-1,EA,2T42821626,141637277
0772MX,-1,EA,2T42821626,141637277
0766MX,-1,EA,2T42821626,141637277
354KMX,-1,EA,2ZJ5010025,141559845
0899MX,-1,EA,2ZJ5029350,141601910
0772MX,-1,EA,2ZJ5029350,141601910
0765MX,-2,EA,2ZJ5029350,141601910
3121MX,-1,EA,2ZJ5006007,141552347
103KMX,-1,EA,2ZJ5006007,141552347
1428MX,-1,EA,2ZJ5006007,141552347
0370MX,-1,EA,2ZJ5006007,141552347
0032MX,-1,EA,2ZJ5006007,141552347
1155MX,-1,EA,2ZJ5006007,141552347
354KMX,-1,EA,2T42822039,141637650
101KMX,-1,EA,2T42822039,141637650
1829MX,-1,EA,2T42822039,141637650
1094MX,-1,EA,2T42822039,141637650
3123MX,-1,EA,2T42822039,141637650
3150MX,-1,EA,2T42822039,141637650
0032MX,-1,EA,2T42822039,141637650
0065MX,-1,EA,2T42822039,141637650
3115MX,-1,EA,2T42822039,141637650
354KMX,-1,EA,2T42807636,141623663
1638MX,-2,EA,2T42807636,141623663
2131MX,-2,EA,2T42807636,141623663
0922MX,-2,EA,2T42807636,141623663
0964MX,-1,EA,2T42807636,141623663
3119MX,-2,EA,2T42807636,141623663
0064MX,-1,EA,2T42807636,141623663
2641MX,-2,EA,2T42807636,141623663
0085MX,-2,EA,2T42807636,141623663
2864MX,-1,EA,2T42807636,141623663
0065MX,-2,EA,2T42807636,141623663
354KMX,-1,EA,2T42822069,141637677
690095,-1,EA,2T42822069,141637677
298A,-1,EA,2T42822069,141637677
4011MX,-1,EA,2T42822069,141637677
9947MX,-1,EA,2T42822069,141637677
0085MX,-1,EA,2T42822069,141637677
8504MX,-1,EA,2T42822069,141637677
7056MX,-1,EA,2T42822069,141637677
355KMX,-1,EA,2T42822142,141637742
355KMX,-10,EA,2ZJ5040903,141622981
354KMX,-1,EA,2ZJ5040903,141622981
0922MX,-1,EA,2ZJ5040903,141622981
0963MX,-1,EA,2ZJ5040903,141622981
0085MX,-1,EA,2ZJ5040903,141622981
0565MX,-1,EA,2ZJ5040903,141622981
355KMX,-3,EA,2ZJ5017473,141576997
354KMX,-2,EA,2ZJ5017473,141576997
1926MX,-2,EA,2ZJ5017473,141576997
2374MX,-1,EA,2ZJ5017473,141576997
0922MX,-2,EA,2ZJ5017473,141576997
1155MX,-1,EA,2ZJ5017473,141576997
177MMX,-2,EA,2T42821198,141636867
426MMX,-2,EA,2T42821198,141636867
282MMX,-2,EA,2T42821198,141636867
289KMX,-2,EA,2T42821198,141636867
1120MX,-3,EA,2T42821198,141636867
0267MX,-2,EA,2T42821198,141636867
103KMX,-4,EA,2T42821198,141636867
044KMX,-2,EA,2T42821198,141636867
2648MX,-4,EA,2T42821198,141636867
1829MX,-6,EA,2T42821198,141636867
1926MX,-4,EA,2T42821198,141636867
2364MX,-4,EA,2T42821198,141636867
2374MX,-6,EA,2T42821198,141636867
1412MX,-1,EA,2T42821198,141636867
1061MX,-5,EA,2T42821198,141636867
1841MX,-4,EA,2T42821198,141636867
0922MX,-2,EA,2T42821198,141636867
0964MX,-2,EA,2T42821198,141636867
0963MX,-2,EA,2T42821198,141636867
0364MX,-5,EA,2T42821198,141636867
3119MX,-6,EA,2T42821198,141636867
3146MX,-2,EA,2T42821198,141636867
1095MX,-4,EA,2T42821198,141636867
2641MX,-1,EA,2T42821198,141636867
3525MX,-2,EA,2T42821198,141636867
0085MX,-6,EA,2T42821198,141636867
0370MX,-2,EA,2T42821198,141636867
3123MX,-4,EA,2T42821198,141636867
2864MX,-5,EA,2T42821198,141636867
0065MX,-2,EA,2T42821198,141636867
464LMX,-1,EA,2T42785316,141579104
1926MX,-1,EA,2T42785316,141579104
0963MX,-1,EA,2T42785316,141579104
355KMX,-1,EA,2ZJ5013585,141569509
1094MX,-1,EA,2ZJ5013585,141569509
289KMX,-1,EA,2T42821973,141637595
3121MX,-1,EA,2T42821973,141637595
101KMX,-1,EA,2T42821973,141637595
1829MX,-1,EA,2T42821973,141637595
2131MX,-3,EA,2T42821973,141637595
1841MX,-2,EA,2T42821973,141637595
0964MX,-2,EA,2T42821973,141637595
3119MX,-1,EA,2T42821973,141637595
0413MX,-1,EA,2T42821973,141637595
0065MX,-2,EA,2T42821973,141637595
355KMX,-2,EA,2T42821701,141637330
354KMX,-2,EA,2T42821701,141637330
2648MX,-1,EA,2T42821701,141637330
1829MX,-1,EA,2T42821701,141637330
1428MX,-1,EA,2T42821701,141637330
0413MX,-1,EA,2T42821701,141637330
0085MX,-1,EA,2T42821701,141637330
355KMX,-1,EA,2T42821265,141636948
354KMX,-2,EA,2T42821265,141636948
685NMX,-1,EA,2T42821265,141636948
681NMX,-1,EA,2T42821265,141636948
0964MX,-1,EA,2T42821265,141636948
602797,-1,EA,2T42821265,141636948
602768,-2,EA,2T42821265,141636948
0963MX,-7,EA,2ZJ5028382,141600199
0085MX,-24,EA,2ZJ5028382,141600199
0565MX,-1,EA,2ZJ5028382,141600199
355KMX,-2,EA,2T42758923,141531139
2374MX,-1,EA,2T42758923,141531139
0964MX,-2,EA,2T42758923,141531139
2644MX,-1,EA,2T42758923,141531139
0413MX,-2,EA,2T42758923,141531139
355KMX,-1,EA,2T42820861,141636551
524LMX,-1,EA,2T42820861,141636551
2131MX,-1,EA,2T42820861,141636551
0922MX,-1,EA,2T42820861,141636551
2864MX,-2,EA,2T42820861,141636551
3121MX,-2,EA,2T42821573,141637236
1638MX,-4,EA,2T42821573,141637236
095KMX,-1,EA,2T42821573,141637236
103KMX,-1,EA,2T42821573,141637236
044KMX,-1,EA,2T42821573,141637236
1926MX,-3,EA,2T42821573,141637236
2374MX,-1,EA,2T42821573,141637236
1428MX,-2,EA,2T42821573,141637236
0922MX,-2,EA,2T42821573,141637236
0963MX,-2,EA,2T42821573,141637236
0366MX,-1,EA,2T42821573,141637236
0364MX,-1,EA,2T42821573,141637236
3119MX,-4,EA,2T42821573,141637236
3525MX,-1,EA,2T42821573,141637236
0079MX,-2,EA,2T42821573,141637236
0085MX,-2,EA,2T42821573,141637236
2864MX,-4,EA,2T42821573,141637236
3175MX,-1,EA,2T42821573,141637236
0077MX,-1,EA,2T42821573,141637236
